position,rsr,splice,total_reads,transcript
611,1.593535300660865,1.0,1229,ENST00000375114.7
615,2.245717806531115,1.0,1075,ENST00000375114.7
702,1.7503092783505154,1.0,1136,ENST00000375114.7
759,2.0207100591715976,1.0,1019,ENST00000375114.7
799,0.9892163009404388,1.0,1763,ENST00000375114.7
801,0.9892163009404388,1.0,1763,ENST00000375114.7
647,1.635810872644848,1.0,1140,ENST00000246194.8
655,2.8075313807531384,1.0,1147,ENST00000246194.8
656,2.8075313807531384,1.0,1147,ENST00000246194.8
758,2.4222556153116104,1.0,1181,ENST00000246194.8
760,2.2751818238637918,1.0,1913,ENST00000246194.8
789,0.6705328017397607,1.0,1368,ENST00000246194.8
810,1.5656518161514046,1.0,2124,ENST00000246194.8
812,1.5904995904995909,1.0,1672,ENST00000246194.8
847,1.2918105146968926,1.0,3568,ENST00000246194.8
859,2.0220064724919093,1.0,1223,ENST00000246194.8
904,1.4754738878143134,1.0,1435,ENST00000246194.8
1090,0.2381927500871384,1.0,1099,ENST00000246194.8
1091,0.2381927500871384,1.0,1099,ENST00000246194.8
1092,0.2381927500871384,1.0,1099,ENST00000246194.8
1124,2.2816326530612243,1.0,1082,ENST00000246194.8
1126,2.2816326530612243,1.0,1082,ENST00000246194.8
1335,2.916796590105084,1.0,1255,ENST00000246194.8
1337,3.1524330831573124,1.0,1577,ENST00000246194.8
1416,2.3398396050287285,1.0,1604,ENST00000246194.8
1465,1.0404511593454402,1.0,2396,ENST00000246194.8
1466,0.6109805931058808,1.0,2142,ENST00000246194.8
1476,2.727624323080512,1.0,1870,ENST00000246194.8
1486,1.892101473357705,1.0,1139,ENST00000246194.8
1487,2.434689775514008,1.0,1618,ENST00000246194.8
1529,2.6697794117647056,1.0,1539,ENST00000246194.8
5,0.5906862745098039,1.0,1095,ENST00000480759.1
8,1.1076098697817351,1.0,5553,ENST00000480759.1
60,2.3957382039573822,1.0,1223,ENST00000357156.7
92,3.4462006960556844,1.0,1108,ENST00000357156.7
211,2.3152821939586645,1.0,1490,ENST00000357156.7
212,2.2480144968586684,1.0,3480,ENST00000357156.7
245,1.586590038314176,1.0,1144,ENST00000357156.7
246,0.5146778497903164,1.0,1494,ENST00000357156.7
312,1.7839386602098466,1.0,1301,ENST00000357156.7
409,1.7916106151400268,1.0,1065,ENST00000357156.7
281,8.898807412360446,1.0,1046,ENST00000360596.7
980,4.114002590185141,1.0,1017,ENST00000216968.5
10,0.9360882405666652,1.0,2014,ENST00000447986.5
11,1.235738532248656,1.0,1562,ENST00000447986.5
12,1.374793993774034,1.0,1015,ENST00000447986.5
53,1.7206749672346004,1.0,1212,ENST00000447986.5
64,1.095745508283425,1.0,2069,ENST00000447986.5
66,1.3187196768705176,1.0,3028,ENST00000447986.5
119,2.4862901014532492,1.0,1104,ENST00000447986.5
123,1.6275862068965519,1.0,1522,ENST00000447986.5
138,2.125624927334031,1.0,2641,ENST00000447986.5
139,2.125624927334031,1.0,2641,ENST00000447986.5
171,1.5552503052503053,1.0,1857,ENST00000447986.5
280,1.399150514786561,1.0,7963,ENST00000447986.5
281,1.3798930004458316,1.0,6042,ENST00000447986.5
405,1.9876961829102888,1.0,1769,ENST00000447986.5
497,2.211102831594635,1.0,1768,ENST00000447986.5
549,1.4520901023783137,1.0,3437,ENST00000447986.5
563,1.7315024775342234,1.0,2436,ENST00000447986.5
597,1.8329081632653064,1.0,1691,ENST00000447986.5
611,1.5530874785591766,1.0,2271,ENST00000447986.5
662,2.736242884250474,1.0,1442,ENST00000447986.5
710,1.6162908119150734,1.0,3472,ENST00000348547.7
740,0.6272285251215559,1.0,1389,ENST00000348547.7
752,0.6070327734792729,1.0,1527,ENST00000348547.7
753,1.5936298240057911,1.0,1663,ENST00000348547.7
908,1.6868209876543212,1.0,2079,ENST00000348547.7
910,1.3101961320322153,1.0,4736,ENST00000348547.7
911,1.7105055292259082,1.0,2972,ENST00000348547.7
915,1.5571190802435095,1.0,3991,ENST00000348547.7
1038,1.7659785629217946,1.0,1030,ENST00000348547.7
1099,2.2019685039370085,1.0,1305,ENST00000348547.7
1105,2.0647694646174632,1.0,1760,ENST00000348547.7
1106,2.0808531746031744,1.0,1413,ENST00000348547.7
1119,1.525114836949769,1.0,4201,ENST00000348547.7
1122,1.899958999589996,1.0,1804,ENST00000348547.7
206,1.73014440433213,1.0,1191,ENST00000374078.5
236,1.394816200328282,1.0,4149,ENST00000374078.5
238,1.2130796402191744,1.0,5746,ENST00000374078.5
350,1.2556134933136058,1.0,2885,ENST00000374078.5
354,1.8835434353829,1.0,1151,ENST00000374078.5
357,1.6814014225383416,1.0,1645,ENST00000374078.5
789,3.2190626945108725,1.0,1155,ENST00000373932.3
166,2.723279170547785,1.0,1126,ENST00000279022.7
20,0.5896866603325829,1.0,2625,ENST00000483815.5
164,3.3847630099468,1.0,1061,ENST00000483815.5
221,0.946499064606386,1.0,2464,ENST00000483815.5
222,1.238881829733164,1.0,1535,ENST00000483815.5
223,0.5720498426994015,1.0,1843,ENST00000483815.5
224,1.3968510294622083,1.0,2742,ENST00000483815.5
241,0.4528935185185185,1.0,1097,ENST00000483815.5
280,1.8764302059496567,1.0,1055,ENST00000483815.5
281,0.5798548621190129,1.0,1556,ENST00000483815.5
287,1.7359862800520849,1.0,2012,ENST00000483815.5
500,1.6981889676561803,1.0,2089,ENST00000483815.5
545,1.453821629747097,1.0,2539,ENST00000483815.5
558,0.6851104167398097,1.0,3024,ENST00000483815.5
758,2.0377358490566038,1.0,1676,ENST00000483815.5
840,1.415950744558992,1.0,2960,ENST00000483815.5
844,1.328286633702221,1.0,3407,ENST00000483815.5
69,1.6665020794021796,1.0,1647,ENST00000373622.9
127,2.3877960885117053,1.0,1160,ENST00000373622.9
14,2.6294523112696604,1.0,1339,ENST00000237530.11
22,1.7364330130016958,1.0,1969,ENST00000237530.11
24,1.7364330130016958,1.0,1969,ENST00000237530.11
25,1.4711538461538465,1.0,1183,ENST00000237530.11
27,1.9101046255506609,1.0,1007,ENST00000237530.11
64,1.3012726665275731,1.0,11652,ENST00000437329.5
198,1.0000334106161912,1.0,8456,ENST00000456400.1
199,0.942670101957088,1.0,11583,ENST00000456400.1
203,1.10959712153541,1.0,5559,ENST00000456400.1
215,1.6176915571564319,1.0,9782,ENST00000456400.1
217,0.693684533741194,1.0,4225,ENST00000470352.1
218,2.1137123745819397,1.0,2524,ENST00000470352.1
415,1.5439793691727834,1.0,3935,ENST00000470352.1
461,1.267644726407613,1.0,5814,ENST00000470352.1
731,23.543447894230514,1.0,1377,ENST00000397152.7
732,20.75839948769486,1.0,1797,ENST00000397152.7
735,6.2404734596150675,1.0,1214,ENST00000397152.7
738,16.273840937795658,1.0,2697,ENST00000397152.7
739,14.310440179464276,1.0,3232,ENST00000397152.7
740,14.310440179464276,1.0,3232,ENST00000397152.7
754,4.839934882186629,1.0,1123,ENST00000397152.7
224,2.175142585551331,1.0,1202,ENST00000361383.11
226,1.7088765406699569,1.0,1631,ENST00000361383.11
1263,2.826927650306253,1.0,1164,ENST00000361383.11
1386,0.9434776250365604,1.0,1085,ENST00000361383.11
1387,0.9434776250365604,1.0,1085,ENST00000361383.11
2318,4.0578209539705785,1.0,2981,ENST00000373433.9
2319,4.280760354873797,1.0,3530,ENST00000373433.9
2320,4.280760354873797,1.0,3530,ENST00000373433.9
2623,2.5763888888888884,1.0,1298,ENST00000397042.7
2624,2.0496746057931112,1.0,2037,ENST00000397042.7
2625,2.2979204339963832,1.0,1412,ENST00000397042.7
2626,2.2171816787201406,1.0,1109,ENST00000397042.7
1841,0.3372305599251733,1.0,1206,ENST00000619304.4
1842,0.3372305599251733,1.0,1206,ENST00000619304.4
1923,6.0636840161337044,1.0,1010,ENST00000619304.4
224,1.8012733164240486,1.0,3090,ENST00000252011.8
225,1.671185372005044,1.0,1814,ENST00000252011.8
189,2.8486956521739133,1.0,1408,ENST00000361337.3
190,2.8486956521739133,1.0,1408,ENST00000361337.3
191,2.8486956521739133,1.0,1408,ENST00000361337.3
244,2.085739913760569,1.0,2510,ENST00000361337.3
246,2.054693357324936,1.0,1440,ENST00000361337.3
249,2.2531566937448044,1.0,2615,ENST00000361337.3
255,0.6034221129192612,1.0,1618,ENST00000361337.3
257,2.040209374256483,1.0,1200,ENST00000361337.3
262,1.9968640627592076,1.0,3641,ENST00000361337.3
264,1.7013157802796883,1.0,7151,ENST00000361337.3
265,1.5989942296182815,1.0,4181,ENST00000361337.3
1794,2.174314380797847,1.0,1042,ENST00000681392.1
1797,1.335104265868094,1.0,1172,ENST00000681392.1
2041,2.177223492331064,1.0,1253,ENST00000681392.1
2796,1.3273189716312055,1.0,1300,ENST00000681392.1
2916,1.3897721249675847,1.0,1232,ENST00000681392.1
2919,0.9965888202657658,1.0,1651,ENST00000681392.1
3020,1.4910223000449396,1.0,1116,ENST00000681392.1
3598,0.9575041553372132,1.0,1463,ENST00000681392.1
4029,3.1741982227945384,1.0,1429,ENST00000681392.1
4333,4.508792598563836,1.0,1743,ENST00000681392.1
4339,22.601154454064716,1.0,4833,ENST00000681392.1
4340,22.870948030556875,1.0,5754,ENST00000681392.1
4341,22.870948030556875,1.0,5754,ENST00000681392.1
541,1.3797786720321932,1.0,1339,ENST00000244020.5
542,1.3797786720321932,1.0,1339,ENST00000244020.5
696,2.1337332833395823,1.0,1155,ENST00000244020.5
735,2.8611198987662134,1.0,1944,ENST00000244020.5
736,1.2222470127423275,1.0,1533,ENST00000244020.5
738,1.0853695896074036,1.0,4803,ENST00000244020.5
739,1.125164392569456,1.0,1716,ENST00000244020.5
741,1.6524791997306785,1.0,2672,ENST00000244020.5
752,0.9157298786056646,1.0,1489,ENST00000244020.5
753,2.151617652016587,1.0,3151,ENST00000244020.5
756,2.048120828942747,1.0,3347,ENST00000244020.5
768,1.4977562876126207,1.0,4081,ENST00000244020.5
777,1.7772245361605452,1.0,1633,ENST00000244020.5
780,1.5787523453779662,1.0,4253,ENST00000244020.5
788,0.7191623618883627,1.0,13505,ENST00000244020.5
789,0.9099395636343859,1.0,18723,ENST00000244020.5
867,1.5412663217541265,1.0,1537,ENST00000244020.5
876,1.7556270096463025,1.0,3894,ENST00000244020.5
878,1.7556270096463025,1.0,3894,ENST00000244020.5
885,1.6581225598370395,1.0,2404,ENST00000244020.5
923,2.040650406504065,1.0,1120,ENST00000244020.5
933,1.4225801431683782,1.0,1252,ENST00000244020.5
945,1.7650289899298135,1.0,1640,ENST00000244020.5
948,1.5852011494252871,1.0,1127,ENST00000244020.5
960,1.9342810300703777,1.0,2799,ENST00000244020.5
978,1.4356461225544035,1.0,15979,ENST00000244020.5
1085,3.3657603177385145,1.0,1237,ENST00000244020.5
1091,1.9924528301886797,1.0,1337,ENST00000244020.5
1093,1.4268610818901233,1.0,2216,ENST00000244020.5
1094,0.6996065025718207,1.0,2513,ENST00000244020.5
1096,2.430502227000461,1.0,1819,ENST00000244020.5
1098,2.430502227000461,1.0,1819,ENST00000244020.5
1168,2.729631813969163,1.0,1079,ENST00000244020.5
1338,1.678137003841229,1.0,1265,ENST00000244020.5
1547,1.7963368651274276,1.0,1410,ENST00000244020.5
1618,2.1386861313868613,1.0,1132,ENST00000217026.5
1625,0.495045061006579,1.0,2577,ENST00000217026.5
1627,0.495045061006579,1.0,2577,ENST00000217026.5
1633,1.8916480950864905,1.0,1471,ENST00000217026.5
1641,2.3413106796116505,1.0,2426,ENST00000217026.5
1643,2.392284373342162,1.0,4864,ENST00000217026.5
1644,2.741173648717215,1.0,3976,ENST00000217026.5
1646,2.2818841601943185,1.0,5468,ENST00000217026.5
1648,2.0837765957446805,1.0,2909,ENST00000217026.5
2331,11.662938105891126,1.0,1227,ENST00000217026.5
2332,11.662938105891126,1.0,1227,ENST00000217026.5
2333,11.662938105891126,1.0,1227,ENST00000217026.5
2338,1.2447527395192972,1.0,1033,ENST00000217026.5
487,0.6883217250021884,1.0,3255,ENST00000372865.4
499,1.1382470791765793,1.0,1060,ENST00000372865.4
523,0.8806319408989786,1.0,2622,ENST00000372865.4
524,1.0692587782955212,1.0,1544,ENST00000372865.4
541,2.08300921253964,1.0,3009,ENST00000372865.4
595,1.7909796505550768,1.0,1667,ENST00000372865.4
404,3.107426004228331,1.0,1342,ENST00000190983.5
406,3.107426004228331,1.0,1342,ENST00000190983.5
913,3.327972937809003,1.0,1107,ENST00000372865.4
1123,2.018609487232093,1.0,2370,ENST00000372865.4
1131,1.8400978538863562,1.0,1118,ENST00000372865.4
1157,0.5253231532649006,1.0,4793,ENST00000372865.4
1159,0.5305065985525755,1.0,3032,ENST00000372865.4
1160,0.6814610652535269,1.0,2845,ENST00000372865.4
1184,1.9158931082981718,1.0,1761,ENST00000372865.4
1231,1.6710997442455244,1.0,1299,ENST00000372865.4
1303,0.638477088948787,1.0,1877,ENST00000372865.4
1374,1.628682780320366,1.0,1845,ENST00000372865.4
1462,1.2241258507368178,1.0,1987,ENST00000372865.4
299,2.367244136519419,1.0,1567,ENST00000372861.5
1067,2.309865434866246,1.0,1045,ENST00000372861.5
1116,2.607730622641085,1.0,1080,ENST00000372861.5
2158,2.296616270698344,1.0,1099,ENST00000631616.1
2171,2.050590219224284,1.0,1647,ENST00000631616.1
2216,1.4519312823165422,1.0,8273,ENST00000631616.1
2218,1.669788664745437,1.0,4534,ENST00000631616.1
2225,1.672897452935142,1.0,5710,ENST00000631616.1
4511,1.7404761904761905,1.0,1149,ENST00000631616.1
4671,1.7594654788418709,1.0,1079,ENST00000631616.1
1946,0.3821801876540863,1.0,1401,ENST00000372839.7
1947,0.3821801876540863,1.0,1401,ENST00000372839.7
2300,1.7203501506024097,1.0,1781,ENST00000372839.7
2448,4.2877756319156095,1.0,1240,ENST00000372839.7
2449,3.9221003207985468,1.0,1303,ENST00000372839.7
5,0.8803641158686547,1.0,1499,ENST00000372689.9
3,0.8160191789892045,1.0,2379,ENST00000279036.12
285,2.743529411764706,1.0,1006,ENST00000279036.12
339,3.4449245309783114,1.0,1571,ENST00000279036.12
387,1.880785958372165,1.0,1488,ENST00000279036.12
388,1.880785958372165,1.0,1488,ENST00000279036.12
428,2.448620942152795,1.0,1008,ENST00000279036.12
488,1.8130257149723623,1.0,1092,ENST00000279036.12
565,1.7285714285714284,1.0,1871,ENST00000279036.12
566,1.7285714285714284,1.0,1871,ENST00000279036.12
230,2.3344671664323284,1.0,2774,ENST00000639872.1
232,1.9189457209934435,1.0,3494,ENST00000639872.1
239,1.0504115226337447,1.0,1613,ENST00000639872.1
241,1.0504115226337447,1.0,1613,ENST00000639872.1
527,3.943995381062356,1.0,1025,ENST00000639872.1
632,3.280398304207877,1.0,1207,ENST00000639872.1
658,2.722689075630252,1.0,1098,ENST00000639872.1
659,2.6023293080439003,1.0,1689,ENST00000639872.1
671,2.8622191247957485,1.0,1066,ENST00000639872.1
682,2.8425799086757992,1.0,1255,ENST00000639872.1
683,2.8425799086757992,1.0,1255,ENST00000639872.1
1212,2.4599589322381936,1.0,1084,ENST00000638241.1
1444,2.2890299852975384,1.0,1382,ENST00000638241.1
1504,2.7703825993441438,1.0,1931,ENST00000638241.1
1505,2.914662084765178,1.0,1307,ENST00000638241.1
1580,2.3324985574386425,1.0,1665,ENST00000638241.1
1581,2.356093900739629,1.0,1117,ENST00000638241.1
1710,1.5815766359244618,1.0,1174,ENST00000638241.1
1731,1.7416201117318435,1.0,1180,ENST00000638241.1
1758,1.7407407407407407,1.0,1034,ENST00000638241.1
1799,0.5131105028093935,1.0,1467,ENST00000638241.1
1822,1.9332107843137247,1.0,1173,ENST00000638241.1
1841,0.4185507246376812,1.0,1295,ENST00000638241.1
1853,2.3387216372534483,1.0,1441,ENST00000638241.1
1856,1.7228001905972046,1.0,1794,ENST00000638241.1
1859,0.6676767011395823,1.0,1883,ENST00000638241.1
1863,0.6484843367390021,1.0,2109,ENST00000638241.1
2,2.004519766232473,1.0,1527,ENST00000356455.9
4,2.126698779543775,1.0,1304,ENST00000356455.9
161,2.2832335743611485,1.0,1051,ENST00000356455.9
194,0.28032770703780474,1.0,1180,ENST00000356455.9
195,0.28032770703780474,1.0,1180,ENST00000356455.9
386,1.7802105126583303,1.0,2753,ENST00000356455.9
388,1.7802105126583303,1.0,2753,ENST00000356455.9
429,1.6656775469831846,1.0,1514,ENST00000356455.9
294,0.7237729654559399,1.0,1008,ENST00000484855.4
597,1.2134103552895994,1.0,1051,ENST00000484855.4
689,0.7721995358266771,1.0,1101,ENST00000484855.4
3763,3.5894329896907218,1.0,1216,ENST00000484855.4
3765,3.2822773146543884,1.0,2570,ENST00000484855.4
3767,2.9713171818434976,1.0,1306,ENST00000484855.4
4388,0.6593546151693668,1.0,1698,ENST00000484855.4
4117,1.9731164951875204,1.0,1006,ENST00000371917.5
4146,3.3338419416135467,1.0,1056,ENST00000371917.5
4195,0.5731093250702043,1.0,1070,ENST00000371917.5
4197,0.2861685214626391,1.0,1043,ENST00000371917.5
4198,0.32383490976699825,1.0,2227,ENST00000371917.5
4208,1.5844837758112096,1.0,3864,ENST00000371917.5
4209,1.7699497762464231,1.0,5128,ENST00000371917.5
4213,1.623003194888179,1.0,1386,ENST00000371917.5
8,0.8338645250174648,1.0,1596,ENST00000262982.3
21,2.8420200610326165,1.0,2910,ENST00000262982.3
22,2.864392501636741,1.0,4181,ENST00000262982.3
45,4.681568431568432,1.0,1177,ENST00000262982.3
61,2.7629716981132075,1.0,1203,ENST00000262982.3
93,2.0654088050314465,1.0,1349,ENST00000262982.3
99,0.9002670094936709,1.0,2450,ENST00000262982.3
100,0.9002670094936709,1.0,2450,ENST00000262982.3
355,2.310077519379845,1.0,1388,ENST00000262982.3
356,1.6807794756764336,1.0,2279,ENST00000262982.3
558,0.581416575392479,1.0,2824,ENST00000262982.3
696,0.6097402597402597,1.0,1707,ENST00000262982.3
708,1.7505944293478262,1.0,1099,ENST00000262982.3
803,1.6675517790759429,1.0,1321,ENST00000262982.3
924,1.664216065624516,1.0,2556,ENST00000262982.3
1015,1.882548148148148,1.0,1459,ENST00000262982.3
1121,1.0730210067395705,1.0,3578,ENST00000262982.3
1336,1.5574408468244083,1.0,2208,ENST00000262982.3
1484,2.1621621621621623,1.0,1948,ENST00000262982.3
1486,1.6428460583488516,1.0,1218,ENST00000262982.3
1612,2.5285294572444723,1.0,2058,ENST00000262982.3
1613,2.5285294572444723,1.0,2058,ENST00000262982.3
1622,2.1385732323232327,1.0,2145,ENST00000262982.3
1729,2.1619897959183683,1.0,1011,ENST00000262982.3
1754,0.4248878923766816,1.0,1425,ENST00000262982.3
1882,1.660176730995384,1.0,3877,ENST00000262982.3
2145,2.080082665977784,1.0,1283,ENST00000262982.3
2147,2.015855095228745,1.0,2445,ENST00000262982.3
2234,2.2504494275711986,1.0,1876,ENST00000262982.3
2274,2.03921568627451,1.0,1351,ENST00000262982.3
2974,1.640104246906683,1.0,2306,ENST00000262982.3
2999,1.5613002626793293,1.0,1757,ENST00000262982.3
248,3.6782496939115625,1.0,1304,ENST00000484427.5
458,2.418648310387985,1.0,1241,ENST00000484427.5
487,2.260596546310832,1.0,1806,ENST00000484427.5
496,2.087909578719032,1.0,1221,ENST00000484427.5
506,1.5942028985507248,1.0,1647,ENST00000484427.5
508,1.5988310961204957,1.0,2865,ENST00000484427.5
509,1.5988310961204957,1.0,2865,ENST00000484427.5
537,2.0578868463944215,1.0,4892,ENST00000484427.5
547,3.057602261683894,1.0,2333,ENST00000484427.5
1146,1.4230546556780481,1.0,1142,ENST00000484427.5
1293,2.83070544332671,1.0,1057,ENST00000484427.5
3927,0.6270947832997652,1.0,1773,ENST00000484427.5
3928,1.4404576635942905,1.0,1358,ENST00000484427.5
3929,1.7011417675840947,1.0,1409,ENST00000484427.5
4185,1.6933090704274174,1.0,1115,ENST00000484427.5
4719,0.348163748232224,1.0,1888,ENST00000484427.5
4720,0.39497075452128855,1.0,3691,ENST00000484427.5
4722,0.506993006993007,1.0,1290,ENST00000484427.5
464,1.0133279778556414,1.0,1825,ENST00000371743.8
465,0.9682932379532624,1.0,1886,ENST00000371743.8
467,0.9621632320592431,1.0,1968,ENST00000371743.8
468,0.44680851063829785,1.0,1030,ENST00000371743.8
477,0.4672205510194337,1.0,1050,ENST00000371743.8
486,2.0593548387096776,1.0,1516,ENST00000371743.8
491,1.5109966316623735,1.0,1826,ENST00000371743.8
496,1.1649255016605302,1.0,4280,ENST00000371743.8
502,1.405828588552592,1.0,2377,ENST00000371743.8
5,0.9599238264006188,0.0,14406,ENST00000386307.1
6,0.9793794249230444,0.0,57535,ENST00000386307.1
16,1.3530369555208694,0.0,5416,ENST00000610973.1
13,1.2889574608772316,1.0,8128,ENST00000623640.1
3,0.9302176259529936,1.0,4528,ENST00000659056.1
5,0.985880232104566,0.0,2036,ENST00000391002.1
6,0.9772463128037828,0.0,6922,ENST00000391002.1
79,2.5494861363061445,1.0,1179,ENST00000244061.6
194,2.0674097664543525,1.0,1324,ENST00000244061.6
195,0.4842820730671197,1.0,1079,ENST00000244061.6
213,1.6929312331924704,1.0,1874,ENST00000244061.6
228,1.4693654266958422,1.0,2334,ENST00000244061.6
596,2.2155498529964754,1.0,1434,ENST00000244061.6
642,1.5637261987388509,1.0,1323,ENST00000244061.6
1436,6.3974427578141295,1.0,2082,ENST00000244061.6
1442,2.0658016682113067,1.0,1073,ENST00000244061.6
1443,2.0658016682113067,1.0,1073,ENST00000244061.6
1457,82.75373972780636,1.0,4758,ENST00000244061.6
1458,82.75373972780636,1.0,4758,ENST00000244061.6
1496,0.2457722252399059,1.0,1404,ENST00000244061.6
1497,0.2457722252399059,1.0,1404,ENST00000244061.6
599,5.088172043010752,1.0,1191,ENST00000371621.5
601,5.088172043010752,1.0,1191,ENST00000371621.5
3377,11.618807091595171,1.0,1082,ENST00000371621.5
9,1.6139003490955248,1.0,1628,ENST00000371419.7
11,1.24550171939442,1.0,3254,ENST00000371419.7
12,1.2332773655418947,1.0,2756,ENST00000371419.7
14,0.8311120366513952,1.0,1912,ENST00000371419.7
43,1.553668317999528,1.0,1181,ENST00000371419.7
83,1.9799331103678928,1.0,1100,ENST00000371419.7
156,1.3339899188716673,1.0,3209,ENST00000371419.7
222,1.6395530145530146,1.0,2288,ENST00000371419.7
191,0.8974216909287491,0.0,1605,ENST00000432629.1
197,0.4501770956316409,0.0,1220,ENST00000432629.1
199,0.4501770956316409,0.0,1220,ENST00000432629.1
200,2.038601989818095,0.0,2995,ENST00000432629.1
201,1.7691796008869185,0.0,2338,ENST00000432629.1
280,1.263281079999998,0.0,14338,ENST00000432629.1
281,1.0524811409683428,0.0,25934,ENST00000432629.1
282,1.1684274357967008,0.0,25324,ENST00000432629.1
283,1.0737648720120785,0.0,34992,ENST00000432629.1
284,1.1237081599872296,0.0,14995,ENST00000432629.1
285,0.8992516966881614,0.0,19822,ENST00000432629.1
287,1.2895876276085818,0.0,7319,ENST00000432629.1
329,1.34288799477286,0.0,9110,ENST00000432629.1
793,4.09175377709919,1.0,1112,ENST00000217109.9
30,0.4573620706271417,1.0,1250,ENST00000357348.10
283,1.6143607705779337,1.0,1407,ENST00000357348.10
453,2.6490161996469634,1.0,1111,ENST00000357348.10
1394,3.510516252390057,1.0,1235,ENST00000477573.1
1395,3.510516252390057,1.0,1235,ENST00000477573.1
1610,1.148762814060045,1.0,1133,ENST00000477573.1
1817,1.7682351043526794,1.0,1265,ENST00000477573.1
1845,3.1748797988016864,1.0,1229,ENST00000477573.1
288,1.4742823312531723,0.0,1728,ENST00000398541.2
290,0.4833968426782799,0.0,1258,ENST00000398541.2
301,1.4526057157636103,0.0,1122,ENST00000398541.2
306,0.5882049840734496,0.0,2483,ENST00000398541.2
307,0.5882049840734496,0.0,2483,ENST00000398541.2
310,1.9654114660461184,0.0,1743,ENST00000398541.2
701,1.8125417213443376,1.0,1505,ENST00000395840.6
703,2.3858386638237383,1.0,1055,ENST00000395840.6
1169,1.4415412705205983,1.0,1290,ENST00000395840.6
1418,1.051779969833012,1.0,1246,ENST00000395840.6
1663,1.9344948962293111,1.0,2378,ENST00000395840.6
1665,1.8817512455359109,1.0,1678,ENST00000395840.6
1669,1.2306693711967545,1.0,1987,ENST00000395840.6
1671,1.2306693711967545,1.0,1987,ENST00000395840.6
1086,0.9353586497890296,1.0,1045,ENST00000475243.6
1087,0.9353586497890296,1.0,1045,ENST00000475243.6
2123,4.424829155575892,1.0,1340,ENST00000475243.6
80,0.5887008733624454,1.0,1175,ENST00000371132.8
81,0.5887008733624454,1.0,1175,ENST00000371132.8
82,0.5887008733624454,1.0,1175,ENST00000371132.8
108,5.3655775489169875,1.0,1926,ENST00000371132.8
116,8.353096464486729,1.0,2336,ENST00000371132.8
117,6.930243338339653,1.0,3179,ENST00000371132.8
1094,1.3040158371040729,1.0,2628,ENST00000371132.8
1095,1.3040158371040729,1.0,2628,ENST00000371132.8
1096,1.3040158371040729,1.0,2628,ENST00000371132.8
1117,2.6191040093864983,1.0,2252,ENST00000371132.8
8,2.1992610187384534,1.0,1060,ENST00000413559.1
11,2.08366935483871,1.0,2433,ENST00000413559.1
12,2.08366935483871,1.0,2433,ENST00000413559.1
15,1.3734362037497927,1.0,2216,ENST00000413559.1
17,0.7479131584133525,1.0,4134,ENST00000413559.1
18,1.2473960536657969,1.0,4449,ENST00000413559.1
21,1.896902830147156,1.0,3093,ENST00000413559.1
25,1.3847272727272728,1.0,3277,ENST00000413559.1
4139,5.304098051774517,1.0,2197,ENST00000529976.5
4140,4.718865555859368,1.0,2511,ENST00000529976.5
89,0.897509606616214,1.0,1529,ENST00000371095.7
92,1.2808883228073609,1.0,3416,ENST00000371095.7
93,1.1207838700944066,1.0,3407,ENST00000371095.7
119,0.3897869628624523,1.0,2350,ENST00000371095.7
166,4.938931371809952,1.0,1113,ENST00000371095.7
389,0.3941130714726215,1.0,1397,ENST00000371095.7
410,2.951346140502176,1.0,1019,ENST00000371095.7
412,2.101422708618331,1.0,1286,ENST00000371095.7
413,1.7346686170937748,1.0,2497,ENST00000371095.7
414,1.3587586276565495,1.0,3712,ENST00000371095.7
422,0.7771545403984225,1.0,4875,ENST00000371095.7
423,0.7151406572144979,1.0,6673,ENST00000371095.7
424,1.5552694763729251,1.0,2957,ENST00000371095.7
425,0.5243271221532091,1.0,3036,ENST00000371095.7
426,1.5552694763729251,1.0,2957,ENST00000371095.7
427,0.7324517210962859,1.0,3730,ENST00000371095.7
428,1.8860424028268556,1.0,1418,ENST00000371095.7
429,0.8880237045203969,1.0,2746,ENST00000371095.7
438,1.2751234283441295,1.0,16561,ENST00000371095.7
439,1.135595035119635,1.0,8350,ENST00000371095.7
440,1.2751234283441295,1.0,16561,ENST00000371095.7
442,1.392288591215601,1.0,4109,ENST00000371095.7
443,1.3834965074685588,1.0,10411,ENST00000371095.7
445,1.3465054284988611,1.0,36325,ENST00000371095.7
446,1.3337344975599972,1.0,42217,ENST00000371095.7
447,1.5291838886065965,1.0,26811,ENST00000371095.7
449,1.5762374516381388,1.0,14698,ENST00000371095.7
453,1.5333840677855433,1.0,12924,ENST00000371095.7
571,1.2759210486483217,1.0,3484,ENST00000371095.7
578,1.0247281590618544,1.0,7182,ENST00000371095.7
582,0.4308332168320985,1.0,3003,ENST00000371095.7
545,2.45925925925926,1.0,1076,ENST00000354359.12
866,0.6958525345622121,1.0,2686,ENST00000475610.2
872,0.6491001445023428,1.0,2401,ENST00000475610.2
873,1.3469662921348315,1.0,4613,ENST00000475610.2
879,1.5764106583072102,1.0,3443,ENST00000475610.2
894,1.3693719210576896,1.0,5798,ENST00000475610.2
2527,0.7332027513323919,1.0,3524,ENST00000683932.1
759,2.039231966787753,1.0,4381,ENST00000476196.5
791,1.4035876323307006,1.0,4871,ENST00000476196.5
833,1.6339664416418849,1.0,4445,ENST00000476196.5
