chromosome,position,rsr,t_read,c_read,total_reads,strand
chr12,120461990,0.6384450165462785,1323,1024,2347,-
chr12,120464011,1.927957508450024,643,544,1187,-
chr12,120464012,1.8422939068100361,770,593,1363,-
chr12,120464019,0.5193755739210285,706,494,1200,-
chr12,120464075,1.7672909908967251,562,502,1064,-
chr12,120464087,1.7752052766186566,627,390,1017,-
chr12,120465674,4.097650970756857,1667,1302,2969,-
chr12,120465751,1.3258280811822245,1090,782,1872,-
chr12,120465778,2.8326144073085118,942,538,1480,-
chr12,120469472,1.2302631578947367,901,607,1508,-
chr12,120469473,0.9892128121391791,1251,961,2212,-
chr12,120503431,5.707904425352094,695,457,1152,-
chr12,120503825,3.5769458568343055,601,531,1132,-
chr12,120516693,1.0815509819218854,985,897,1882,-
chr12,121308510,3.5186746987951807,707,414,1121,-
chr12,121308512,3.5186746987951807,707,414,1121,-
chr12,121318293,1.8747661005792653,1178,744,1922,-
chr12,121318305,0.49562606813800847,1044,746,1790,-
chr12,121319789,1.628291723666211,928,687,1615,-
chr12,121320450,1.638632181031254,978,859,1837,-
chr12,121320452,1.1725274725274728,581,519,1100,-
chr12,121320454,2.4125874125874125,919,483,1402,-
chr12,121320455,2.5888407270026637,1099,610,1709,-
chr12,121327205,2.0764274306381383,821,519,1340,-
chr12,121331362,0.6238402915838304,885,502,1387,-
chr12,121331364,0.45397834274952936,1462,943,2405,-
chr12,121331365,0.45397834274952936,1462,943,2405,-
chr12,121331390,2.136363636363636,657,391,1048,-
chr12,121331396,2.7988259072451713,719,549,1268,-
chr12,121331397,0.9455499344200865,663,592,1255,-
chr12,121331398,0.9455499344200865,663,592,1255,-
chr12,121335567,1.1504830710532803,1071,743,1814,-
chr12,121335706,1.915451895043732,802,538,1340,-
chr12,121337304,0.5147229306747043,739,453,1192,-
chr12,121337378,0.5689069925322471,837,490,1327,-
chr12,121342018,0.6285477596888056,830,630,1460,-
chr12,121345859,2.2184750733137832,800,557,1357,-
chr12,121345975,1.9996319876347843,1131,936,2067,-
chr12,121345976,1.9996319876347843,1131,936,2067,-
chr12,121346999,1.7787722317842798,673,414,1087,-
chr12,121347850,2.1836850589358905,834,706,1540,-
chr12,121347852,3.4465741489218384,895,726,1621,-
chr12,121347872,1.2095316169014334,737,557,1294,-
chr12,121352240,3.1408812408731817,1211,644,1855,-
chr12,121352299,2.6442048517520216,653,370,1023,-
chr12,121444178,3.363240418118466,701,573,1274,-
chr12,121444180,3.363240418118466,701,573,1274,-
chr12,121778855,1.748033692467086,853,595,1448,-
chr12,121778861,1.6312050910925873,762,595,1357,-
chr12,121780885,2.5744476868437576,949,645,1594,-
chr12,121780886,1.6899502428732984,1056,757,1813,-
chr12,121793583,5.09183076170472,1193,524,1717,-
chr12,121793584,5.880204525418599,1376,606,1982,-
chr12,122208515,1.5371916752312436,2658,1945,4603,-
chr12,122208516,1.5371916752312436,2658,1945,4603,-
chr12,122208529,0.4529919873560122,2538,1743,4281,-
chr12,122208543,2.0398060656500663,1840,1114,2954,-
chr12,122208546,1.9842326393806353,1775,920,2695,-
chr12,122208547,0.4500817772931716,776,666,1442,-
chr12,122208548,1.9394137260857574,3344,1797,5141,-
chr12,122208549,0.4500817772931716,776,666,1442,-
chr12,122208550,1.8815609818054808,1645,817,2462,-
chr12,122208558,1.7925712302064138,1369,656,2025,-
chr12,122208560,1.2668321231532875,2604,1216,3820,-
chr12,122208561,1.1287514318442151,1894,872,2766,-
chr12,122208562,1.060376599157969,3251,1856,5107,-
chr12,122208563,1.3272140058265773,2123,1543,3666,-
chr12,122208572,1.4102120600865276,846,453,1299,-
chr12,122224608,0.7793970444703622,599,404,1003,-
chr12,122271879,1.9003105590062106,632,459,1091,-
chr12,122271888,2.832174462705436,617,451,1068,-
chr12,122271889,2.832174462705436,617,451,1068,-
chr12,122272305,2.331129618528808,658,505,1163,-
chr12,122272581,3.074862637362637,725,545,1270,-
chr12,122272582,3.074862637362637,725,545,1270,-
chr12,122278822,3.175007286888379,608,416,1024,-
chr12,122279040,3.480300187617261,741,409,1150,-
chr12,122279042,3.480300187617261,741,409,1150,-
chr12,122279063,1.9251693663196334,636,435,1071,-
chr12,122334661,1.422768370088526,752,486,1238,-
chr12,122334702,1.9496352757970659,864,580,1444,-
chr12,122334703,1.9496352757970659,864,580,1444,-
chr12,122340844,1.8158456706235466,933,583,1516,-
chr12,122341063,2.4468362687540766,1704,1532,3236,-
chr12,122341071,1.9085015226529718,2829,2082,4911,-
chr12,122341091,1.0679252635298173,2005,1421,3426,-
chr12,122341134,1.0400722156045266,886,735,1621,-
chr12,122341135,0.7688180791951056,2345,1642,3987,-
chr12,122341136,0.6792089142374313,886,525,1411,-
chr12,122364030,6.2298720584288425,578,522,1100,-
chr12,122377478,0.4509110460526968,591,428,1019,-
chr12,122377535,5.667886825684191,623,454,1077,-
chr12,122380530,3.3930299570165223,771,468,1239,-
chr12,122505667,2.748625905929277,729,517,1246,-
chr12,122505679,3.725555398308492,662,417,1079,-
chr12,122515141,3.0284615384615385,634,499,1133,-
chr12,122515144,1.8444549333635891,1267,1104,2371,-
chr12,122515145,1.9290457452041316,580,427,1007,-
chr12,122515150,2.0916981661064282,1182,981,2163,-
chr12,122515196,1.5707071122675256,796,628,1424,-
chr12,122515206,3.2435926967633506,671,450,1121,-
chr12,122517326,1.8422685124722478,924,805,1729,-
chr12,122517339,0.5854469854469855,703,554,1257,-
chr12,122517350,1.4919120025881594,801,561,1362,-
chr12,122517356,1.9669526383264624,1195,855,2050,-
chr12,122517362,0.5373913043478261,617,390,1007,-
chr12,122517369,1.0,659,527,1186,-
chr12,122517370,1.0,659,527,1186,-
chr12,122522266,2.448650141286106,858,627,1485,-
chr12,122868534,1.8018753781004235,850,550,1400,-
chr12,123261231,2.2008693361433087,1022,948,1970,-
chr12,123261533,2.77810650887574,625,506,1131,-
chr12,123261627,1.3693747510951808,1494,1214,2708,-
chr12,123261689,0.6579005201084169,1282,934,2216,-
chr12,123261703,1.8569269414285787,1630,1172,2802,-
chr12,123261762,1.6079391891891892,834,591,1425,-
chr12,123261780,1.78813723589843,737,468,1205,-
chr12,123261797,2.740213815398255,820,640,1460,-
chr12,123265269,3.663648558014756,949,425,1374,-
chr12,123265293,1.853582554517134,734,320,1054,-
chr12,123265295,1.824571722667451,751,468,1219,-
chr12,123265296,0.47386184670504744,1133,592,1725,-
chr12,123265307,0.493360494984935,939,507,1446,-
chr12,123317346,1.7895893580104103,572,454,1026,-
chr12,123319920,2.8893137879753565,849,522,1371,-
chr12,123319921,2.784365393061045,1267,758,2025,-
chr12,123319923,3.3107179226069254,838,490,1328,-
chr12,123621287,1.322304203880215,609,521,1130,-
chr12,123621389,2.191739430029094,751,429,1180,-
chr12,123621614,2.4716568451255494,616,450,1066,-
chr12,123624837,0.5073865092185412,934,605,1539,-
chr12,123624850,2.74981884057971,705,551,1256,-
chr12,123624852,2.74981884057971,705,551,1256,-
chr12,123630208,1.8473055428317184,771,556,1327,-
chr12,124332411,1.8860323350119266,592,538,1130,-
chr12,124332413,1.8860323350119266,592,538,1130,-
chr12,124777723,2.8942016190279243,1213,759,1972,-
chr12,124777724,3.450245614035088,792,474,1266,-
chr12,124778191,1.5181404384367674,957,612,1569,-
chr12,124778192,1.0846553610503282,720,456,1176,-
chr12,124782738,1.6831032215647599,559,506,1065,-
chr12,124795216,1.617495109458445,908,873,1781,-
chr12,124800232,1.237216728497943,853,550,1403,-
chr12,124810261,1.9301683372370535,958,590,1548,-
chr12,124814250,1.7018181818181817,527,483,1010,-
chr12,124815025,2.1908011978468154,702,579,1281,-
chr12,124815109,3.5318941155133197,748,410,1158,-
chr12,124817654,1.9013560072910674,864,753,1617,-
chr12,124863611,1.5073093876122652,599,559,1158,-
chr12,124863664,2.4370529618051444,758,588,1346,-
chr12,124911769,1.2662608751718358,6336,4295,10631,-
chr12,124911850,0.7615912059207662,2798,2296,5094,-
chr12,124911861,1.430541433401755,9653,7004,16657,-
chr12,124911862,1.5380623100139084,4073,3145,7218,-
chr12,124911870,1.8417582417582417,1675,1169,2844,-
chr12,124911873,1.0786478342163321,5422,4125,9547,-
chr12,124911874,0.7268384727841429,3886,3072,6958,-
chr12,124911875,0.7119219767996185,2756,2169,4925,-
chr12,124911876,0.7119219767996185,2756,2169,4925,-
chr12,124911880,1.7812527823439066,4298,2703,7001,-
chr12,124911882,1.9072352833971207,3275,1828,5103,-
chr12,124911883,1.4786598378147675,1013,638,1651,-
chr12,124911886,1.5458885941644562,1456,753,2209,-
chr12,124911896,1.853915925344497,732,440,1172,-
chr12,124911897,1.875688073394496,1127,544,1671,-
chr12,124911910,1.7954861578498675,975,436,1411,-
chr12,124911912,2.0860906862745097,618,383,1001,-
chr12,124911913,0.5875877253337004,609,506,1115,-
chr12,124911915,1.6125195618153365,804,354,1158,-
chr12,124911931,2.1107603237001773,1811,1043,2854,-
chr12,124911932,1.3086558111938822,1017,393,1410,-
chr12,124911934,1.4095238095238094,919,344,1263,-
chr12,124911936,1.6006563442412218,1336,579,1915,-
chr12,124911937,2.557598889659958,755,261,1016,-
chr12,124912600,1.2232756926704658,4710,2907,7617,-
chr12,124912614,1.305876349936363,9859,6985,16844,-
chr12,124912615,1.310337907950822,5596,4420,10016,-
chr12,124912620,1.26474775489245,6566,4266,10832,-
chr12,124912663,1.2773136405498369,7494,4936,12430,-
chr12,124912669,1.5546998319327732,8077,6124,14201,-
chr12,124912670,1.3051907151105224,15363,10190,25553,-
chr12,124912671,1.3051907151105224,15363,10190,25553,-
chr12,124912681,1.48234100135318,2210,1477,3687,-
chr12,124912761,1.507992477668077,2565,2126,4691,-
chr12,124912773,1.3080430125782447,5126,2774,7900,-
chr12,124912774,1.3009800496460422,3665,1824,5489,-
chr12,124912788,1.1735348212137031,2872,1892,4764,-
chr12,124912789,1.0466901684292989,1723,1331,3054,-
chr12,124912791,3.171336206896552,980,463,1443,-
chr12,124912798,1.6756042296072509,764,330,1094,-
chr12,124912801,2.734848484848485,569,439,1008,-
chr12,124912812,2.394332662316109,912,618,1530,-
chr12,124912828,1.6287445848409359,678,445,1123,-
chr12,124913001,1.2946632927306119,8550,6642,15192,-
chr12,124913076,1.4479671840883088,4762,2846,7608,-
chr12,124913136,1.4269980005173863,6360,4216,10576,-
chr12,124913137,1.506084113721627,9259,6078,15337,-
chr12,124913139,1.5001623682638952,6031,3920,9951,-
chr12,124913142,1.4093096218531758,6816,3926,10742,-
chr12,124913143,1.4078612360348293,9955,6051,16006,-
chr12,124913223,0.8006780935017374,5167,3803,8970,-
chr12,124913229,1.733349116161616,4774,3563,8337,-
chr12,124913230,1.240767802835815,5664,3616,9280,-
chr12,124913311,1.3491393023334592,18249,11606,29855,-
chr12,124913313,1.424336085627656,33507,22668,56175,-
chr12,124913314,1.5343114125773507,16595,10203,26798,-
chr12,124913343,2.401184811110032,1977,1470,3447,-
chr12,124913344,1.881472788616693,1748,801,2549,-
chr12,124913347,1.3067574137092854,1791,1209,3000,-
chr12,124913358,1.5120196361586147,3748,1895,5643,-
chr12,124913359,1.5611215707369555,2288,1000,3288,-
chr12,124913458,1.2748472085879856,4423,2745,7168,-
chr12,124913512,1.3782889229386421,5500,3462,8962,-
chr12,124913532,1.8168484177262665,5418,3223,8641,-
chr12,124913586,1.3375540633322074,5784,4252,10036,-
chr12,124913593,1.2220687465269509,2748,2222,4970,-
chr12,124913630,1.822774960870743,5989,4350,10339,-
chr12,124913631,1.822774960870743,5989,4350,10339,-
chr12,124913724,1.8653072629050078,10437,8158,18595,-
chr12,124913740,1.3611948946128716,19748,13343,33091,-
chr12,124913744,1.5594566528365803,18553,12113,30666,-
chr12,124913760,1.5081759661056864,8359,5185,13544,-
chr12,124913773,1.3354684169570659,7202,5373,12575,-
chr12,124914598,1.5582370685801863,49075,29693,78768,-
chr12,124914600,1.6255895420072202,38101,23901,62002,-
chr12,124914649,0.9459823138159931,15501,9007,24508,-
chr12,124914650,0.9113898357571101,18766,10661,29427,-
chr12,124914653,1.0106811587359472,908,631,1539,-
chr12,132728116,2.543193774183731,913,696,1609,-
chr12,132728117,2.4980991583859886,1190,886,2076,-
chr12,132728118,2.4383819379115708,1457,1062,2519,-
chr12,132728119,2.1173218673218672,1148,813,1961,-
chr12,132728120,2.257616139634325,982,694,1676,-
chr12,132734515,1.7897744360902257,540,474,1014,-
chr12,132741444,1.8247674872997264,2406,1705,4111,-
chr12,132741445,1.8247674872997264,2406,1705,4111,-
chr13,19305007,3.292922568820116,684,559,1243,-
chr13,19305073,0.7968687874128093,2032,1573,3605,-
chr13,19305074,1.0080318413651743,768,517,1285,-
chr13,19305075,0.9606609939573314,759,611,1370,-
chr13,19751319,3.3839557017969057,607,418,1025,-
chr13,21628569,1.436063936063936,1999,1143,3142,-
chr13,21628571,1.4950238764671755,2779,1539,4318,-
chr13,21628572,1.6271216874214434,2425,1253,3678,-
chr13,21628574,1.9237951590892766,1460,713,2173,-
chr13,21628602,2.3036177474402733,766,585,1351,-
chr13,21628603,2.3036177474402733,766,585,1351,-
chr13,21628649,0.32134929620517605,777,473,1250,-
chr13,22696488,1.1019314964589366,1095,899,1994,-
chr13,23358417,2.74418016194332,722,623,1345,-
chr13,23358419,2.5197890128816964,1063,898,1961,-
chr13,23358420,2.756556233484463,1759,1205,2964,-
chr13,23358422,2.636482939632546,983,761,1744,-
chr13,23358424,3.2021481916589747,953,700,1653,-
chr13,23358426,3.145,628,449,1077,-
chr13,24123215,1.6274577440496725,673,445,1118,-
chr13,24123674,1.2236584471189653,669,495,1164,-
chr13,24469924,1.3972001797239093,630,558,1188,-
chr13,24988661,0.5292307692307692,679,441,1120,-
chr13,24988663,0.5292307692307692,679,441,1120,-
chr13,26214695,1.0966781843745825,2064,1434,3498,-
chr13,26214696,1.3086510525144857,1535,1041,2576,-
chr13,26214748,3.010843373493976,713,414,1127,-
chr13,27435811,0.9901948051948052,662,549,1211,-
chr13,27435812,0.9901948051948052,662,549,1211,-
chr13,27435818,4.607100738348795,740,527,1267,-
chr13,27435819,3.29728910072188,853,659,1512,-
chr13,29510043,1.0957098230723017,570,432,1002,-
chr13,29512417,0.30627884393100624,2198,934,3132,-
chr13,29512418,0.2269260106788711,968,413,1381,-
chr13,30461000,2.3066167290886392,595,444,1039,-
chr13,30461020,3.4533333333333336,839,449,1288,-
chr13,30461022,3.4533333333333336,839,449,1288,-
chr13,30461211,1.7256894049346883,1188,688,1876,-
chr13,30461240,3.0365552814532406,676,342,1018,-
chr13,30461243,1.6317449775859207,935,633,1568,-
chr13,30461386,0.6458793872406439,756,572,1328,-
chr13,30461390,0.3285648889906157,637,513,1150,-
chr13,30461395,0.39546932865774964,879,1040,1919,-
chr13,30461401,3.9526071175391664,1357,1783,3140,-
chr13,30461402,4.9304670566745346,2078,2517,4595,-
chr13,30461405,2.857813074688886,1227,732,1959,-
chr13,30463339,0.4781931464174454,613,427,1040,-
chr13,30463348,1.7648056695227547,1115,813,1928,-
chr13,30463351,2.5177224736048265,606,407,1013,-
chr13,30463553,1.4196066447514863,1027,699,1726,-
chr13,30463554,1.1843298263621589,601,432,1033,-
chr13,30465904,0.49907401056313877,855,477,1332,-
chr13,30465910,1.4388003294114644,1317,960,2277,-
chr13,30465912,1.4388003294114644,1317,960,2277,-
chr13,30465934,0.5242807699390457,858,511,1369,-
chr13,31137454,2.4122055674518204,750,466,1216,-
chr13,31137456,2.4122055674518204,750,466,1216,-
chr13,31137494,1.0003631082062454,550,485,1035,-
chr13,31137496,1.0003631082062454,550,485,1035,-
chr13,31150109,2.791018998272885,807,578,1385,-
chr13,31150110,0.6175561947374028,1022,893,1915,-
chr13,31150111,2.181506849315068,545,583,1128,-
chr13,31150115,1.1990625,1278,831,2109,-
chr13,31150116,2.3701372395053255,1777,1312,3089,-
chr13,32521443,1.8599624885753592,641,417,1058,-
chr13,32536018,2.2061162897807542,2031,1190,3221,-
chr13,32536019,2.3668465831122494,1175,642,1817,-
chr13,32536026,1.4987273833047519,1455,890,2345,-
chr13,32536027,1.5360918972332016,1322,735,2057,-
chr13,32536029,2.367531442838239,2028,1225,3253,-
chr13,32538787,1.1196331007258842,843,764,1607,-
chr13,36304054,2.26572527264704,660,434,1094,-
chr13,36335460,4.647741520835294,761,492,1253,-
chr13,36335771,1.994562693952966,934,827,1761,-
chr13,36335777,2.2823801270941653,580,576,1156,-
chr13,36335779,2.2823801270941653,580,576,1156,-
chr13,36335829,2.2977444549052173,853,751,1604,-
chr13,40933605,2.4622601993800783,667,518,1185,-
chr13,40933607,3.410690734800351,1501,1134,2635,-
chr13,40933609,3.4904862579281186,634,472,1106,-
chr13,40933612,1.084478160148052,759,530,1289,-
chr13,44433852,1.5541493958902906,2013,1563,3576,-
chr13,44434172,0.7008777712243693,4697,3514,8211,-
chr13,44434173,1.3615716838760925,1589,1258,2847,-
chr13,44434174,0.7008777712243693,4697,3514,8211,-
chr13,44434175,2.015905688622755,1196,1001,2197,-
chr13,44434350,1.4799578503688091,2089,1624,3713,-
chr13,44434551,1.4777023546365666,2178,1648,3826,-
chr13,44434558,1.3648152081563296,2357,1711,4068,-
chr13,44434583,1.1372245062497386,3846,2647,6493,-
chr13,44434608,1.1548807616945094,1947,1583,3530,-
chr13,44434618,1.7077213707960837,1210,782,1992,-
chr13,44434619,0.6952004517221908,1025,758,1783,-
chr13,44434628,1.43392542202066,784,587,1371,-
chr13,44434636,0.5387900355871885,756,561,1317,-
chr13,44434637,1.8542987233282742,669,486,1155,-
chr13,44434654,2.0161290322580645,1174,681,1855,-
chr13,44434655,2.0359227130416504,2134,1397,3531,-
chr13,44434875,1.7420625447600857,2223,1887,4110,-
chr13,44436059,1.427379555156166,5654,3724,9378,-
chr13,44436530,1.3839824584256002,2601,1705,4306,-
chr13,44436646,2.6782210595160234,1637,1389,3026,-
chr13,44436691,1.5060781783631396,3329,2315,5644,-
chr13,44436750,1.4215248989872489,1289,1120,2409,-
chr13,44436788,1.5769628796400446,673,634,1307,-
chr13,44436824,1.35168863261944,886,606,1492,-
chr13,44436853,0.6276681312268392,1540,1127,2667,-
chr13,45337136,1.4315532555448742,2511,1908,4419,-
chr13,45337280,1.2053833572258073,18310,12039,30349,-
chr13,45337300,1.255743818950887,27111,22283,49394,-
chr13,45337359,1.132301901761975,14220,10914,25134,-
chr13,45338776,0.6502547493235782,2191,1557,3748,-
chr13,45338777,1.0141796968880408,823,696,1519,-
chr13,45340089,1.2266126091075789,78418,56404,134822,-
chr13,45340091,1.254534566478709,51280,35736,87016,-
chr13,45340159,1.2703433412504472,21615,15118,36733,-
chr13,45340161,1.287298485943764,18662,14591,33253,-
chr13,45340162,0.8951597560131909,9000,6735,15735,-
chr13,45340169,1.250996466328008,5577,4267,9844,-
chr13,45340184,0.8217033666939749,2856,2349,5205,-
chr13,45340185,0.9509128249483383,1754,1526,3280,-
chr13,45341058,1.413768505123648,39847,33509,73356,-
chr13,45341061,1.6843559022957266,10491,10005,20496,-
chr13,45341064,1.4216498125831363,29286,26115,55401,-
chr13,45341065,1.4267639917348065,38368,33920,72288,-
chr13,45341066,1.3349415648087366,74687,58448,133135,-
chr13,45341067,1.3740086955434678,36948,32014,68962,-
chr13,45341068,1.2533234584923516,65547,48987,114534,-
chr13,45341105,1.0553649970052676,19920,12878,32798,-
chr13,45341109,1.5121584575795586,5920,4548,10468,-
chr13,45341122,1.1191517583370085,46165,31994,78159,-
chr13,45341123,1.0969793068230553,35997,27090,63087,-
chr13,45341182,0.8439529674829153,20533,14149,34682,-
chr13,45341183,0.769820429326471,11727,7062,18789,-
chr13,45341184,0.8378179262844588,4365,3129,7494,-
chr13,45390464,0.5223509223509224,760,554,1314,-
chr13,45390466,1.7518057259111002,1921,1417,3338,-
chr13,45390468,1.576276067813886,2310,1687,3997,-
chr13,45390469,1.355186634239188,800,578,1378,-
chr13,45390666,0.7872418162454622,2469,1597,4066,-
chr13,45390672,1.4091154261057173,1899,1235,3134,-
chr13,45390697,1.4251758373476264,1188,866,2054,-
chr13,45390730,1.696639247943596,1503,850,2353,-
chr13,45390731,0.5065591397849463,672,464,1136,-
chr13,45390732,1.696639247943596,1503,850,2353,-
chr13,45390733,0.3348604748021658,669,342,1011,-
chr13,45390753,0.4106536502546689,644,371,1015,-
chr13,45390754,0.4106536502546689,644,371,1015,-
chr13,45390767,1.640385084084816,640,372,1012,-
chr13,45391101,0.9684556835271518,769,636,1405,-
chr13,45391103,1.205523012552301,587,477,1064,-
chr13,45967996,2.1803986189579407,750,471,1221,-
chr13,45967998,2.1756673992146127,1097,676,1773,-
chr13,45967999,2.3148355113561725,942,595,1537,-
chr13,45968004,2.183393666272656,745,430,1175,-
chr13,45975758,2.845919145690313,860,620,1480,-
chr13,45975759,2.845919145690313,860,620,1480,-
chr13,45975760,2.845919145690313,860,620,1480,-
chr13,46010429,3.4105731225296445,766,505,1271,-
chr13,46010457,2.5670072928058882,721,478,1199,-
chr13,46010461,2.3819977828099708,635,370,1005,-
chr13,46771416,2.16769580760481,666,542,1208,-
chr13,46771490,1.6693418940609952,831,444,1275,-
chr13,46777514,4.579672523961661,694,625,1319,-
chr13,46779992,0.5282936659223354,775,601,1376,-
chr13,46779994,2.1767337807606264,555,446,1001,-
chr13,46781513,1.1609854073840549,1355,955,2310,-
chr13,46781523,0.5790743584119324,659,387,1046,-
chr13,46791399,1.7187358916478557,563,442,1005,-
chr13,46791415,1.6665886392009992,688,533,1221,-
chr13,46793418,2.5241313760692785,770,556,1326,-
chr13,46797146,0.43259830853754366,1564,1128,2692,-
chr13,48328266,2.1146904272332647,2135,1458,3593,-
chr13,48328267,2.1146904272332647,2135,1458,3593,-
chr13,48328268,1.8603979960807144,2783,1861,4644,-
chr13,48328270,1.7734459605804636,1334,854,2188,-
chr13,48328339,1.828134389613226,1353,965,2318,-
chr13,48328351,2.634784605067758,965,664,1629,-
chr13,48328352,2.731631304572832,1113,704,1817,-
chr13,48328353,2.7102916729635793,731,508,1239,-
chr13,48328356,2.1839809055657624,923,508,1431,-
chr13,48328357,2.4149045566888727,903,564,1467,-
chr13,49661019,3.3755719369598367,680,561,1241,-
chr13,49661021,3.315014478134787,1104,805,1909,-
chr13,49663159,0.3985636319878114,759,469,1228,-
chr13,49706152,2.2304274360097627,809,550,1359,-
chr13,49706154,3.0083886905642654,1476,1111,2587,-
chr13,51369007,1.9536958068756927,1679,1180,2859,-
chr13,51376098,3.2604412923561856,661,422,1083,-
chr13,51376144,3.700221026330963,1452,945,2397,-
chr13,51376150,1.7055881819576768,2520,1462,3982,-
chr13,51376151,1.0917376659401623,1139,617,1756,-
chr13,51376152,1.569824414745208,4837,2730,7567,-
chr13,51376153,1.872921320426905,2386,1342,3728,-
chr13,51376157,1.2384755848849427,1595,851,2446,-
chr13,51378319,0.6288288585560893,917,464,1381,-
chr13,51378320,0.24829209301180857,793,424,1217,-
chr13,54440741,2.4609901753034102,1021,715,1736,-
chr13,54440743,2.4609901753034102,1021,715,1736,-
chr13,54440744,0.7395352412431361,1810,1276,3086,-
chr13,54440752,1.7900552486187846,647,361,1008,-
chr13,54440754,2.3811841038118406,733,410,1143,-
chr13,54440756,2.29557069846678,1077,586,1663,-
chr13,54440758,1.8763197141730685,1703,1126,2829,-
chr13,59879252,0.6876735164265493,1378,852,2230,-
chr13,59879253,1.5853457990130628,1289,843,2132,-
chr13,59879254,1.5403296743559292,1557,1053,2610,-
chr13,67267209,1.4890533456675916,1316,845,2161,-
chr13,67267212,1.0915976203410778,2169,1411,3580,-
chr13,67267213,0.5125370942443637,1531,962,2493,-
chr13,67267214,0.9474933271806387,4400,2749,7149,-
chr13,67267215,1.1224305805986297,1874,1174,3048,-
chr13,67267216,1.1224305805986297,1874,1174,3048,-
chr13,72709453,1.844511652730831,767,510,1277,-
chr13,72709778,3.6037100696529363,1339,932,2271,-
chr13,72709994,0.6024663107042969,676,413,1089,-
chr13,72710035,1.545167436640305,1183,890,2073,-
chr13,72710339,2.322404573490241,1512,1076,2588,-
chr13,72727549,1.5941936729635682,1047,667,1714,-
chr13,72762044,2.3239935472641147,591,485,1076,-
chr13,75286810,1.7183077852345134,844,533,1377,-
chr13,75526616,0.6236486486486487,1348,1183,2531,-
chr13,75530205,0.5926834253014511,811,698,1509,-
chr13,75530208,0.7283731379280062,2413,1708,4121,-
chr13,75530231,1.6463456284153004,621,487,1108,-
chr13,75530250,2.4999985389254324,727,571,1298,-
chr13,75530255,1.3124543023285782,1375,1081,2456,-
chr13,75530256,1.4794002431446711,887,672,1559,-
chr13,75530257,1.4794002431446711,887,672,1559,-
chr13,75530258,0.8706955678009406,966,672,1638,-
chr13,75530260,0.9234650967199326,731,491,1222,-
chr13,75530262,0.8443836771363141,717,513,1230,-
chr13,77005594,0.6601163741881304,801,536,1337,-
chr13,79377435,2.1369305856832974,638,460,1098,-
chr13,94574714,2.0362356999845987,600,475,1075,-
chr13,95020062,2.512061403508772,710,512,1222,-
chr13,95020145,1.4803552809752707,744,574,1318,-
chr13,95020657,2.090949227373068,591,452,1043,-
chr13,95053181,2.5165584185826986,1463,1102,2565,-
chr13,95053183,2.5165584185826986,1463,1102,2565,-
chr13,95161293,0.5862031970818581,682,477,1159,-
chr13,95164445,0.9881235154394299,701,420,1121,-
chr13,95164446,0.8274313265694987,890,581,1471,-
chr13,95178008,3.0581803101492864,709,529,1238,-
chr13,95186724,1.560735545470619,1357,721,2078,-
chr13,95186728,1.5725288831835684,1224,778,2002,-
chr13,95186731,0.6670304825758165,2138,1142,3280,-
chr13,95186732,0.6670304825758165,2138,1142,3280,-
chr13,95186737,2.565838050701452,833,477,1310,-
chr13,95186746,2.0351127745493947,1449,780,2229,-
chr13,95186747,2.0351127745493947,1449,780,2229,-
chr13,95186753,2.576216434484151,637,380,1017,-
chr13,95186764,1.3363743735504374,1103,617,1720,-
chr13,95194915,5.085178496562842,650,444,1094,-
chr13,95194917,3.2806294492319217,795,470,1265,-
chr13,98519373,0.4229136010090393,957,709,1666,-
chr13,98519375,0.8314340134204259,1342,955,2297,-
chr13,99215443,2.5984848484848486,853,670,1523,-
chr13,99215445,2.5984848484848486,853,670,1523,-
chr13,99215446,0.27362713518374315,937,638,1575,-
chr13,100625889,1.1766370691749586,1050,691,1741,-
chr13,100625891,1.6333005410723067,686,427,1113,-
chr13,102766557,3.0649565332098354,788,604,1392,-
chr13,102789070,2.594117647058824,566,509,1075,-
chr13,106544009,0.49540043520294513,1005,713,1718,-
chr13,106557217,0.3358488900657575,760,580,1340,-
chr13,106557316,40.7548272743674,1833,1747,3580,-
chr13,106557317,40.95271687016146,1715,1647,3362,-
chr13,106557343,2.57715296323992,675,360,1035,-
chr13,106557630,2.3331947524020693,952,655,1607,-
chr13,106557631,2.1670427619059933,1481,971,2452,-
chr13,106557641,3.249525510773697,1187,688,1875,-
chr13,106557642,3.249525510773697,1187,688,1875,-
chr13,106557643,3.249525510773697,1187,688,1875,-
chr13,106559098,2.892831695332133,1407,1463,2870,-
chr13,106559099,3.557859620017881,972,977,1949,-
chr13,106559105,20.20073072608316,711,635,1346,-
chr13,110523189,1.3420971325552564,1562,1168,2730,-
chr13,110523258,3.0179675916846556,648,455,1103,-
chr13,110523415,0.18913189901725594,324,874,1198,-
chr13,110523424,0.23740001127692953,726,1558,2284,-
chr13,110523429,0.21268520408517735,551,1096,1647,-
chr13,110523452,6.831288343558282,458,977,1435,-
chr13,110523453,9.311672295752352,1627,2274,3901,-
chr13,110523454,10.295462561755729,1786,2317,4103,-
chr13,110523455,15.733258928571429,665,511,1176,-
chr13,110523645,3.5327785207919407,595,492,1087,-
chr13,110523803,0.9612191071603008,655,352,1007,-
chr13,110523804,0.9612191071603008,655,352,1007,-
chr13,110523875,2.6265006002400955,760,391,1151,-
