transcript,position,rsr,total_reads
ENST00000527871.5,1239,1.1097803722753778,6255
ENST00000563194.1,144,1.3585076427996778,1149
ENST00000563194.1,145,0.7662378781723407,3084
ENST00000563194.1,150,1.3115958668197474,1089
ENST00000562103.2,800,1.851964817704639,1763
ENST00000562103.2,801,1.851964817704639,1763
ENST00000562103.2,2563,2.2952029520295203,1162
ENST00000562103.2,2564,2.1232669123581007,2053
ENST00000686899.1,308,0.960289116646616,3849
ENST00000686899.1,498,1.4002582701739432,1115
ENST00000333503.8,2223,1.5729166666666663,1313
ENST00000333503.8,2230,1.1373981051858797,2615
ENST00000333503.8,2364,0.4553472575101459,1134
ENST00000333503.8,2399,0.9207633772194708,1332
ENST00000333503.8,2400,0.9207633772194708,1332
ENST00000301729.9,586,1.07152946131936,3428
ENST00000301729.9,588,0.4707860445565363,2210
ENST00000301729.9,592,2.5824115044247797,1094
ENST00000301729.9,659,2.3933823529411766,1081
ENST00000301729.9,662,2.004218995290424,1009
ENST00000565678.5,120,1.4791720554971577,4555
ENST00000565678.5,129,2.0599024125779346,6890
ENST00000565678.5,184,2.317490494296578,1266
ENST00000565678.5,508,0.5830445225546266,1170
ENST00000565678.5,639,2.0860054498203158,2151
ENST00000565678.5,641,2.1344881889763783,1259
ENST00000565678.5,803,1.6899957805204395,2859
ENST00000565678.5,805,1.6899957805204395,2859
ENST00000565678.5,1178,2.53448275862069,1012
ENST00000565678.5,1180,2.53448275862069,1012
ENST00000565678.5,1186,2.8457350272232307,1217
ENST00000565678.5,1187,2.8457350272232307,1217
ENST00000565678.5,1570,2.879291251384275,1233
ENST00000565678.5,1571,2.076227660641349,2380
ENST00000565678.5,1733,1.4764605659765266,1112
ENST00000409477.1,601,2.649158249158249,1100
ENST00000409477.1,656,1.4653887113951012,2571
ENST00000409477.1,685,1.1341660724360718,4698
ENST00000409477.1,687,1.26506984424587,6472
ENST00000409477.1,854,0.5735221404241292,2303
ENST00000409477.1,892,0.5673214984988905,1565
ENST00000409477.1,924,2.2060351224338364,1611
ENST00000409906.9,946,3.4058136221145627,1339
ENST00000576921.1,54,10.48685812319374,2458
ENST00000576921.1,57,5.216625563600732,1415
ENST00000576921.1,62,14.085361722092605,3932
ENST00000576921.1,63,14.610141533819125,4035
ENST00000576921.1,65,8.508064516129032,1003
ENST00000576921.1,1083,0.6776671402642029,1748
ENST00000575671.5,177,0.5784946236559139,1270
ENST00000575671.5,191,1.0200855947864993,1433
ENST00000575671.5,192,0.4759266587521434,1053
ENST00000573872.5,90,1.8079483412236308,2238
ENST00000573872.5,92,1.8079483412236308,2238
ENST00000573872.5,135,1.8090408067542207,1466
ENST00000573872.5,142,1.1171643281419672,2776
ENST00000570514.5,19,0.6696161353285622,1242
ENST00000570514.5,26,2.5175787728026537,1400
ENST00000570514.5,53,2.074021526418787,1815
ENST00000570514.5,58,0.6604121911922665,1393
ENST00000570514.5,67,1.7205689993459776,1173
ENST00000570514.5,82,2.8529776674937968,1151
ENST00000570514.5,190,2.7722466960352423,1061
ENST00000570514.5,292,1.6551030668677726,1484
ENST00000570514.5,328,1.622299235014194,4538
ENST00000570514.5,329,1.5231638606991793,3307
ENST00000573872.5,555,1.5909871789278125,2516
ENST00000573872.5,608,1.466613247863248,1669
ENST00000573872.5,620,1.7567265061411954,2802
ENST00000573872.5,644,1.898713386257871,1427
ENST00000571804.5,175,1.485842541489936,3164
ENST00000571538.5,40,1.7456999166765863,2887
ENST00000571538.5,48,2.182912648893931,4935
ENST00000571538.5,50,2.182912648893931,4935
ENST00000571538.5,79,0.5061562237212248,4205
ENST00000571538.5,108,1.4835470668485675,1913
ENST00000571538.5,154,1.6848839731077858,1548
ENST00000571538.5,174,0.6217088729943939,1846
ENST00000571538.5,244,1.5165632304344323,1419
ENST00000571538.5,293,1.9239852398523984,1172
ENST00000571538.5,308,2.8118811881188117,1284
ENST00000571538.5,349,1.787941787941788,1087
ENST00000571538.5,387,1.987574738415545,1518
ENST00000571538.5,388,1.987574738415545,1518
ENST00000294016.8,543,3.4814685720924827,1826
ENST00000294016.8,544,2.8507424631879386,2718
ENST00000294016.8,553,2.0761666926798807,1333
ENST00000294016.8,554,1.5427827218639976,1996
ENST00000294016.8,6056,2.6128818061088976,1287
ENST00000294016.8,6057,1.8240747407834097,2241
ENST00000294016.8,6058,1.4003430361676177,3327
ENST00000573236.5,217,1.6428003182179791,1007
ENST00000404295.7,522,1.5053263680954856,4988
ENST00000404295.7,526,2.5573188642297646,1759
ENST00000404295.7,571,1.2244760387302365,2172
ENST00000404295.7,573,1.2244760387302365,2172
ENST00000404295.7,597,1.9244791666666667,1265
ENST00000404295.7,615,1.5112920860401715,2244
ENST00000404295.7,616,1.7058470164197037,1896
ENST00000564581.1,95,2.059670781893004,1556
ENST00000564581.1,96,3.5680842762387823,1054
ENST00000564581.1,98,1.011470352056126,2979
ENST00000564581.1,99,1.011470352056126,2979
ENST00000564581.1,100,5.486064659977703,1128
ENST00000564581.1,102,5.486064659977703,1128
ENST00000564581.1,121,0.37332140313872414,1129
ENST00000321919.14,365,4.60752882614966,1211
ENST00000396593.6,2027,0.41339409615352574,1095
ENST00000396593.6,2051,27.43909049320714,4425
ENST00000396593.6,2052,27.413408959498568,4627
ENST00000396593.6,2053,27.41340895949857,4627
ENST00000396593.6,2058,8.45196829778118,2959
ENST00000396593.6,2059,8.774365584502924,2339
ENST00000396593.6,2060,9.20838141237083,2047
ENST00000396593.6,2373,1.2695518063183286,1946
ENST00000396593.6,2481,3.2615896480701507,1301
ENST00000396593.6,2492,1.567191322640265,1124
ENST00000396593.6,2518,1.7353299908860518,1336
ENST00000359543.8,1044,0.9603873631443008,1527
ENST00000359543.8,1960,4.5256131735911165,1144
ENST00000359543.8,4602,0.4474804031354983,1134
ENST00000359543.8,4603,0.4474804031354983,1134
ENST00000571688.5,458,2.0500625782227786,2108
ENST00000571688.5,496,0.7417031146905377,3179
ENST00000571688.5,505,1.9054441260744988,1606
ENST00000571688.5,508,1.73421926910299,1513
ENST00000571688.5,664,0.9596207812571766,7663
ENST00000571688.5,793,1.946378686547528,13941
ENST00000571688.5,809,1.2573172774716137,48557
ENST00000571688.5,811,1.3058121301604049,38405
ENST00000571688.5,812,1.248797029862291,19911
ENST00000571688.5,813,1.2437702309771193,42992
ENST00000571688.5,814,1.2577110761497334,51658
ENST00000571688.5,815,1.1221455159228246,52673
ENST00000571688.5,818,1.076777806385548,23962
ENST00000571688.5,841,1.3559119983208194,19679
ENST00000571688.5,847,1.8365479060362735,8752
ENST00000571688.5,850,1.5986713282220348,7986
ENST00000571688.5,854,1.236055559294989,9031
ENST00000571688.5,855,1.4509451584404118,10727
ENST00000571688.5,859,1.6213092312668191,9251
ENST00000571688.5,866,1.7482613491701164,11027
ENST00000571688.5,867,1.626208054313751,8378
ENST00000571688.5,868,1.626208054313751,8378
ENST00000571688.5,870,1.8357627363255882,1326
ENST00000571688.5,891,1.4118525896414342,2487
ENST00000571688.5,964,0.6009187607851597,4693
ENST00000571688.5,966,0.6009187607851597,4693
ENST00000571688.5,990,1.703804347826087,1293
ENST00000571688.5,1034,0.3999214145383104,1234
ENST00000571688.5,1038,0.4229377024195085,3296
ENST00000571688.5,1039,0.4229377024195085,3296
ENST00000571688.5,1040,1.1950799288403298,4363
ENST00000571688.5,1095,2.9229008977292734,1050
ENST00000571688.5,1248,1.5192424571646308,5547
ENST00000571688.5,1249,1.6255063054548116,7756
ENST00000571688.5,1304,1.6731203007518796,1437
ENST00000571688.5,1539,1.5975301018832977,2020
ENST00000571688.5,1543,1.7853441894892672,1976
ENST00000571688.5,1617,0.6474195961106957,2576
ENST00000571688.5,1639,1.2785099279564225,1695
ENST00000571688.5,1653,1.8320999074930613,1261
ENST00000571688.5,1685,2.18586255259467,1540
ENST00000571688.5,1749,0.5516783513915445,1132
ENST00000571688.5,1796,0.4364079212114794,1129
ENST00000571688.5,2100,1.5330851030260957,1920
ENST00000571688.5,2180,1.7668569537519652,1833
ENST00000571688.5,2193,0.6381210001979283,1401
ENST00000571688.5,2199,2.768208535650396,1277
ENST00000571688.5,2217,1.7054421768707482,1240
ENST00000571688.5,2218,1.7493421547252086,1955
ENST00000571688.5,2220,1.849938629882677,3684
ENST00000571688.5,2307,1.797292780748663,1259
ENST00000571688.5,2316,0.5836177474402731,1534
ENST00000571133.6,3562,0.7489144225442719,1283
ENST00000571133.6,3742,0.6790010659357393,2068
ENST00000571133.6,3764,1.2862662327925778,3595
ENST00000571133.6,3774,1.5655111593372704,2256
ENST00000571133.6,4087,1.5866753190568896,2387
ENST00000571133.6,4377,1.6958355868036776,2243
ENST00000571133.6,4651,1.6115885515257062,2565
ENST00000571133.6,4870,1.5672897196261684,2745
ENST00000571133.6,4876,1.9544564055543443,4329
ENST00000571133.6,5300,0.545176756969475,1750
ENST00000571133.6,5324,1.0087750087750087,1770
ENST00000571133.6,5325,1.0087750087750087,1770
ENST00000571133.6,5416,0.9085599498136538,1853
ENST00000571133.6,5417,1.2193140498575032,1690
ENST00000571133.6,5419,1.3029442150078223,1320
ENST00000434724.7,4697,1.6145444295680362,1331
ENST00000434724.7,4876,3.525613275613276,1176
ENST00000434724.7,4935,1.8621084797555385,1746
ENST00000434724.7,5041,1.860973623118745,2386
ENST00000434724.7,5188,1.7651293313811611,1532
ENST00000434724.7,5193,1.736002502345949,1294
ENST00000434724.7,5196,1.7710891089108909,1191
ENST00000434724.7,5208,1.730113636363636,1418
ENST00000434724.7,5291,1.8451496497558904,1586
ENST00000434724.7,5403,1.825515068959646,1790
ENST00000434724.7,5431,2.0345984345195025,1473
ENST00000434724.7,5627,1.761839428643433,3170
ENST00000434724.7,5684,1.6321083687225997,3527
ENST00000434724.7,5946,1.8267025233211192,3930
ENST00000434724.7,6147,2.0078740157480315,1308
ENST00000434724.7,6204,2.289998712168134,1738
ENST00000434724.7,6324,1.3430966261793136,3595
ENST00000434724.7,6325,1.7427154997976526,2382
ENST00000434724.7,6413,1.7328684050939966,1820
ENST00000434724.7,6479,1.3385194671151972,3730
ENST00000434724.7,6486,1.471680790960452,3017
ENST00000434724.7,6493,1.9125744308231167,2636
ENST00000434724.7,6496,1.5195955619183967,2272
ENST00000434724.7,6505,1.1034212792609408,3388
ENST00000434724.7,6507,0.8880857315696421,5989
ENST00000434724.7,6525,1.522924868766404,2075
ENST00000434724.7,6526,0.4995394130806686,1029
ENST00000434724.7,6529,0.4716975131364754,2857
ENST00000434724.7,6530,2.474407384099014,1213
ENST00000434724.7,6536,1.709599798399608,3531
ENST00000434724.7,6537,1.9550029603315568,1577
ENST00000434724.7,6538,1.709599798399608,3531
ENST00000434724.7,6539,1.9550029603315568,1577
ENST00000434724.7,6544,2.4867469879518067,1273
ENST00000434724.7,6545,2.4217015024432946,2067
ENST00000434724.7,6548,2.5851599405697128,1115
ENST00000434724.7,6991,2.0351718768700797,1140
ENST00000437198.7,2259,1.741895516123054,1328
ENST00000437198.7,2261,2.3982022471910107,1110
ENST00000567634.1,900,1.819115890083632,1470
ENST00000567634.1,901,2.14630288651641,2066
ENST00000567634.1,903,2.100062813152782,2331
ENST00000567634.1,904,1.720372201634318,2786
ENST00000567634.1,905,1.720372201634318,2786
ENST00000287706.8,613,0.8140001293912144,1230
ENST00000287706.8,614,0.8140001293912144,1230
ENST00000198767.11,1044,5.054875092630011,1362
ENST00000198767.11,1046,5.2496152768340405,1340
ENST00000255759.11,131,1.879608146429492,1063
ENST00000255759.11,271,2.2187578911926304,1923
ENST00000255759.11,1122,0.5781515280135823,1135
ENST00000255759.11,1786,1.9328441736102475,1377
ENST00000255759.11,1787,2.1118239259582783,1356
ENST00000622306.5,2739,1.1315283400809717,1149
ENST00000622306.5,2740,1.6301879428225043,2361
ENST00000622306.5,2742,2.1029271206690563,1212
ENST00000622306.5,3506,1.7136829912727451,2024
ENST00000622306.5,4032,0.8362243473905372,2330
ENST00000622306.5,4033,0.4871104270873413,1196
ENST00000322989.8,1875,1.191918020625668,26116
ENST00000563579.1,283,0.95412601859417,1576
ENST00000576008.5,379,1.270946312432951,57923
ENST00000576008.5,381,1.2701610843001263,111313
ENST00000576008.5,394,1.2600489273045337,16035
ENST00000573554.1,496,3.965342509137287,18767
ENST00000573554.1,533,0.9578285024049548,48140
ENST00000573554.1,558,0.8735144191182421,17997
ENST00000573554.1,559,1.221380830791165,43743
ENST00000573554.1,560,1.2086012342642771,52568
ENST00000573554.1,571,1.3565658046544835,12363
ENST00000573554.1,572,1.270284268875272,21543
ENST00000304414.12,142,1.7619701726844583,1821
ENST00000304414.12,146,2.1397205588822357,1738
ENST00000304414.12,1043,1.763861003861004,2142
ENST00000304414.12,1298,1.5401151800237394,2309
ENST00000304414.12,1452,0.5352722772277227,1844
ENST00000304414.12,1737,1.5495049504950495,1543
ENST00000304414.12,1739,1.9444444444444449,1314
ENST00000304414.12,1856,1.7976014014283792,1642
ENST00000304414.12,1857,1.2891426426732848,2838
ENST00000304414.12,2016,0.6694171348314607,1270
ENST00000304414.12,2022,2.1689084390996496,2178
ENST00000304414.12,2074,1.744615384615385,1620
ENST00000304414.12,2091,1.806170598911071,1501
ENST00000304414.12,2095,1.7500838644750083,1428
ENST00000304414.12,2153,0.3082353484228104,1077
ENST00000304414.12,2183,2.053963119423894,1866
ENST00000304414.12,2256,4.365431489890647,2671
ENST00000304414.12,2257,3.712915129151292,1314
ENST00000353258.8,1410,1.8211825860948667,1040
ENST00000353258.8,1540,1.4571822836404589,5883
ENST00000353258.8,1541,1.7014865849061451,4450
ENST00000353258.8,1546,2.006731234866828,1551
ENST00000353258.8,1547,2.6855285799250925,1763
ENST00000353258.8,1548,1.8518904823989568,2238
ENST00000353258.8,1550,1.8714934172193964,3308
ENST00000353258.8,1551,1.9526039940393487,3529
ENST00000353258.8,1552,1.9526039940393487,3529
ENST00000353258.8,1553,2.308333333333333,1561
ENST00000353258.8,1644,0.2800128825230536,1729
ENST00000353258.8,2107,2.2402243445437597,3874
ENST00000353258.8,2114,2.1036143330571666,3009
ENST00000353258.8,2116,2.1036143330571666,3009
ENST00000353258.8,2125,0.5969284265430311,1298
ENST00000353258.8,2160,1.8308152843810528,4949
ENST00000353258.8,2166,1.6373935138326583,4047
ENST00000353258.8,2197,2.085721023464214,1852
ENST00000353258.8,2200,1.129863514245662,4990
ENST00000353258.8,2204,1.7819356411506582,1470
ENST00000353258.8,2207,1.707082521117609,1332
ENST00000353258.8,2219,2.7270023790642357,1041
ENST00000353258.8,2254,2.562938230383973,1607
ENST00000353258.8,2255,2.562938230383973,1607
ENST00000353258.8,2319,2.336455996833355,1513
ENST00000353258.8,2320,2.336455996833355,1513
ENST00000268383.7,2338,1.5938144851155267,1081
ENST00000007516.8,96,1.9251952035694369,1439
ENST00000570319.5,681,0.3605520414031053,1246
ENST00000570319.5,705,1.5722327441077442,1269
ENST00000570319.5,746,1.5727105409378093,2262
ENST00000570319.5,789,1.9358876340270497,1151
ENST00000570319.5,868,2.960304054054053,1143
ENST00000570319.5,869,2.960304054054053,1143
ENST00000007516.8,644,4.7062766031578365,1144
ENST00000361439.9,202,2.7508278782291216,1077
ENST00000361439.9,665,3.1627901313073683,1357
ENST00000361439.9,810,2.4023018345448253,2061
ENST00000361439.9,812,2.284571723426213,2993
ENST00000361439.9,813,2.1482803330738545,2412
ENST00000304658.10,1089,2.433637470040543,1007
ENST00000304658.10,3897,2.1544079779015872,1406
ENST00000304658.10,3898,1.9029213721599505,2332
ENST00000304658.10,3899,2.3377825474545566,1817
ENST00000304658.10,3900,2.4354632587859437,1317
ENST00000304658.10,3902,0.7602717567130379,1265
ENST00000304658.10,3903,0.7602717567130379,1265
ENST00000304658.10,3904,1.1861945637666131,1822
ENST00000304658.10,4038,5.647777155243932,1379
ENST00000304658.10,4039,6.636332469058927,1621
ENST00000304658.10,4040,7.296555555555557,1175
ENST00000324873.8,4833,1.9809401709401708,1880
ENST00000324873.8,4835,1.9809401709401708,1880
ENST00000324873.8,4837,2.464211611337773,1358
ENST00000324873.8,4850,1.0102398331595408,1406
ENST00000324873.8,4852,1.0102398331595408,1406
ENST00000324873.8,5080,0.5206457796906422,1418
ENST00000324873.8,5082,0.5206457796906422,1418
ENST00000324873.8,5148,2.9435823092977924,1187
ENST00000324873.8,5165,1.5640972339329582,1486
ENST00000324873.8,5166,3.2361794724140025,1166
ENST00000313511.8,461,1.7922437673130194,1139
ENST00000313511.8,551,0.673877030901561,2010
ENST00000313511.8,587,2.347953216374269,1409
ENST00000313511.8,611,1.6314404246777,1663
ENST00000313511.8,682,1.8086207577733,1739
ENST00000313511.8,706,1.9017857142857144,1791
ENST00000313511.8,802,2.5142857142857142,1176
ENST00000313511.8,1003,0.9822705119310228,2649
ENST00000313511.8,1071,0.4905815423514538,1047
ENST00000313511.8,1075,2.5456273764258555,1142
ENST00000313511.8,1076,0.5837161037717088,2079
ENST00000313511.8,1086,1.6846784168212738,1126
ENST00000313511.8,1089,1.722147147147147,1344
ENST00000313511.8,1099,2.65283540802213,1165
ENST00000313511.8,1330,1.598947266756809,1515
ENST00000313511.8,1381,1.2452239718029383,4294
ENST00000313511.8,1384,1.821050259184133,1773
ENST00000313511.8,1390,1.5752075919335706,1925
ENST00000313511.8,1513,1.6858833689155397,6536
ENST00000313511.8,1514,1.6091638518187377,6869
ENST00000313511.8,1516,1.0586969737015992,3586
ENST00000219789.11,1073,0.8065508765102055,1189
ENST00000617533.5,2779,3.0569273872464318,1205
ENST00000305596.8,2448,2.7056775524756933,1045
ENST00000305596.8,2449,2.7056775524756933,1045
ENST00000305596.8,2999,0.9705301592185412,1209
ENST00000305596.8,3002,1.132568282230785,1158
ENST00000319285.5,175,2.0899049566904995,1564
ENST00000319285.5,260,2.7406891750783156,1267
ENST00000319285.5,279,0.2979876160990712,1155
ENST00000319285.5,282,1.9088406240440503,1089
ENST00000319285.5,289,1.085097974958379,2083
ENST00000319285.5,320,2.4670912951167727,1133
ENST00000319285.5,322,2.73219491878384,1668
ENST00000319285.5,323,3.037998495109105,1087
ENST00000319285.5,474,1.05198409027842,1236
ENST00000319285.5,475,1.4845608864954618,1845
ENST00000319285.5,989,0.25607490569093105,1496
ENST00000319285.5,1089,11.042946526117296,4068
ENST00000319285.5,1090,13.510334029446671,4907
ENST00000319285.5,1091,12.591318067552635,5188
ENST00000319285.5,1092,18.209713972257784,3215
ENST00000319285.5,1099,8.383195331100014,1217
ENST00000319285.5,1100,8.383195331100014,1217
ENST00000478753.5,239,1.0054347826086956,1498
ENST00000478753.5,241,1.0054347826086956,1498
ENST00000478753.5,410,2.334986772486773,1044
ENST00000478753.5,457,3.8153968277122963,1804
ENST00000478753.5,474,2.071397756686799,1068
ENST00000478753.5,1388,3.06621471966977,1302
ENST00000478753.5,1389,3.354833606372817,1196
ENST00000319788.11,119,1.8665936815764776,1324
ENST00000319788.11,139,1.7643784786641932,1642
ENST00000319788.11,185,1.653048525159088,2125
ENST00000319788.11,260,1.6020671834625322,1419
ENST00000319788.11,323,1.911100256441568,1055
ENST00000319788.11,398,0.5722084367245658,2050
ENST00000319788.11,428,1.6262055204522778,1752
ENST00000319788.11,606,0.6653160053367595,1432
ENST00000319788.11,628,0.4334942457557037,2474
ENST00000319788.11,637,0.6217409412744689,1110
ENST00000319788.11,653,3.4196517710315533,2692
ENST00000319788.11,654,5.382173382173384,1017
ENST00000319788.11,666,3.559066537099886,1517
ENST00000319788.11,869,0.4905947591605958,1291
ENST00000319788.11,871,0.8333026096103209,1763
ENST00000319788.11,878,1.3896987199321575,1416
ENST00000327237.7,2229,3.0354418350254666,1260
ENST00000566722.1,794,2.3796596508105723,1830
ENST00000566722.1,798,0.5158562367864693,1038
ENST00000566722.1,860,1.2938291139240503,1101
ENST00000566722.1,862,0.5538564098420267,1168
ENST00000566722.1,864,0.5538564098420267,1168
ENST00000303383.8,5036,1.0968403825535176,1209
ENST00000299138.12,3854,1.9375969396212955,1849
ENST00000299138.12,4610,1.6639723712249248,1084
ENST00000299138.12,4617,1.674341077195541,1808
ENST00000299138.12,4618,1.674341077195541,1808
ENST00000299138.12,4630,3.2036214489720316,1859
ENST00000299138.12,4632,2.7453210629717715,1392
ENST00000299138.12,4748,0.3961810084337967,1395
ENST00000299138.12,4982,1.9988207547169807,1976
ENST00000299138.12,4983,1.9988207547169807,1976
ENST00000299138.12,5065,1.8461538461538465,1120
ENST00000299138.12,5132,2.688552928977708,2147
ENST00000299138.12,5133,2.8985420650095604,1214
ENST00000299138.12,5654,1.8816147859922172,1179
ENST00000299138.12,5793,2.0092879256965945,1046
ENST00000299138.12,5894,1.5382236617487444,1777
ENST00000299138.12,6329,1.1744407168496942,1970
ENST00000299138.12,6338,2.1749813849590467,1028
ENST00000299138.12,6589,0.735861339028137,1612
ENST00000299138.12,6642,2.5194167863463406,1116
ENST00000317089.10,1331,3.5304960693955003,1246
ENST00000317089.10,1333,3.5304960693955003,1246
ENST00000317089.10,1404,0.5947136563876653,1046
ENST00000317089.10,1508,3.1025179856115117,1036
ENST00000317089.10,1885,1.9892473118279568,1407
ENST00000317089.10,1919,0.6319332712338047,1077
ENST00000317089.10,1925,1.981568826909934,1821
ENST00000317089.10,1932,1.9565443772477291,2348
ENST00000317089.10,1933,2.057567886658796,1530
ENST00000317089.10,2168,1.5625193486471427,2593
ENST00000317089.10,2169,0.5818014705882353,1047
ENST00000317089.10,2175,0.8639085478243309,7010
ENST00000317089.10,2176,0.6192941176470589,4894
ENST00000317089.10,2210,1.8433014354066983,1220
ENST00000317089.10,2213,1.8047983780130656,1147
ENST00000317089.10,2215,3.148456057007126,1142
ENST00000317089.10,2233,4.714131607335491,1170
ENST00000317089.10,2257,5.2146739130434785,1027
ENST00000317089.10,2311,0.3084491978609625,1144
ENST00000317089.10,2313,0.8119453052739981,1612
ENST00000317089.10,2622,2.3797905113986446,1107
ENST00000317089.10,2623,2.711810196591278,1704
ENST00000317089.10,2652,3.626506853216658,2266
ENST00000317089.10,2745,2.3097256992112842,4083
ENST00000317089.10,2749,1.7226722672267232,3734
ENST00000317089.10,2755,1.6085206425680136,6720
ENST00000317089.10,2783,1.4753778644563629,2301
ENST00000317089.10,2789,1.7748798361043256,2100
ENST00000317089.10,2790,2.138663771375392,1894
ENST00000317089.10,2791,0.6236792452830189,2260
ENST00000317089.10,2794,2.7530111633372503,1661
ENST00000317089.10,2802,1.486082355647573,1450
ENST00000317089.10,2807,1.8342969733575392,2903
ENST00000317089.10,2816,0.6477854518693393,3910
ENST00000317089.10,2817,0.6477854518693393,3910
ENST00000317089.10,2821,1.5574795215578316,3622
ENST00000317089.10,2822,1.7883388089573655,2892
ENST00000317089.10,2823,1.807734145752391,3336
ENST00000317089.10,2826,2.2830764815529063,1966
ENST00000317089.10,2827,2.1783483922589277,2063
ENST00000317089.10,2841,2.417726499282677,1776
ENST00000317089.10,2842,2.4324970131421737,1574
ENST00000317089.10,2844,2.25847260909935,1028
ENST00000320640.11,2110,2.5206394857046184,1415
ENST00000320640.11,2112,2.5206394857046184,1415
ENST00000320640.11,2295,1.827061773951011,4638
ENST00000320640.11,2323,1.8121974074652507,1681
ENST00000320640.11,2343,1.89265225066196,2541
ENST00000320640.11,2344,1.89265225066196,2541
ENST00000320640.11,2348,0.6208736373407032,1146
ENST00000320640.11,2352,1.695995423340961,1007
ENST00000567995.1,189,2.939904341259125,1181
ENST00000559598.7,1062,2.043354058141489,1299
ENST00000559598.7,1239,0.3375959079283887,1062
ENST00000559598.7,1308,1.3529032274082533,1029
ENST00000300291.10,903,4.986022269604359,1086
ENST00000300291.10,904,4.986022269604359,1086
ENST00000300291.10,993,1.6240764660294498,1357
ENST00000300291.10,1442,1.8557173403930352,1100
ENST00000300291.10,1869,2.046936523688994,1174
ENST00000300291.10,1888,3.1364328088204085,2465
ENST00000300291.10,1966,1.1502307264305158,1196
ENST00000300291.10,2713,2.7332964005945684,1713
ENST00000300291.10,2853,1.8797595190380765,1234
ENST00000300291.10,3464,3.5408843125378566,1138
ENST00000300291.10,3560,1.7425110132158592,1038
ENST00000300291.10,3594,1.539073189621789,1497
ENST00000300291.10,3696,2.704442670923118,1317
ENST00000300291.10,3861,0.6249011232399937,1376
ENST00000300291.10,3900,0.5874116082055589,1458
ENST00000300291.10,3930,2.177419354838709,2278
ENST00000300291.10,3931,2.177419354838709,2278
ENST00000300291.10,4008,1.9121243885394832,1629
ENST00000300291.10,4012,1.7817568366187435,2829
ENST00000300291.10,4045,1.9041082164328655,1110
ENST00000300291.10,4076,2.122340425531915,1323
ENST00000300291.10,4099,2.2671171171171176,1087
ENST00000300291.10,4114,2.7903474903474907,1025
ENST00000300291.10,4130,2.9710892326926075,1485
ENST00000300291.10,4132,1.6696099139600409,3247
ENST00000300291.10,4133,0.5727331896025708,1762
ENST00000300291.10,4207,2.660970814404501,1761
ENST00000300291.10,4208,2.936768149882904,1052
ENST00000300291.10,4244,0.1572562721348182,1106
ENST00000565781.6,3469,2.123597570312899,1430
ENST00000309137.13,1494,2.5138386653132065,1523
ENST00000309137.13,1671,2.4080789946140038,1344
ENST00000309137.13,1672,2.4080789946140038,1344
ENST00000309137.13,2103,3.0440506775730976,1017
ENST00000309137.13,2314,4.710281411042215,1151
ENST00000309137.13,2429,1.1484036585167088,1061
ENST00000394391.9,785,2.299031476997579,1044
ENST00000394391.9,786,2.299031476997579,1044
ENST00000394391.9,1363,2.9559630738522946,1176
ENST00000394391.9,1364,2.9559630738522946,1176
ENST00000394391.9,1436,0.3207511186549937,1239
ENST00000394391.9,1786,3.1097609244076914,1048
ENST00000379655.8,129,2.6931752159593505,1057
ENST00000379655.8,130,2.930432690473916,1842
ENST00000379655.8,387,26.52460227227783,1414
ENST00000379655.8,388,26.52460227227783,1414
ENST00000379655.8,1276,1.3029847982454617,1287
ENST00000379655.8,1349,2.17347898090187,1207
ENST00000379655.8,1436,0.7840342124019957,1086
ENST00000379655.8,1437,0.7840342124019957,1086
ENST00000379655.8,1736,2.2811129396182754,1628
ENST00000379655.8,1919,2.778429892930649,1613
ENST00000379655.8,2069,3.0194454918794063,1079
ENST00000379655.8,2223,0.7346275833793109,1183
ENST00000379655.8,2401,5.4361094228789915,1133
ENST00000262498.8,910,1.8142655892209167,1354
ENST00000563307.2,921,1.6704777671165745,1138
ENST00000563307.2,936,1.9191118160190328,1033
ENST00000563307.2,937,1.9191118160190328,1033
ENST00000563307.2,938,1.9191118160190328,1033
ENST00000317147.10,828,0.6682235055782407,1089
ENST00000317147.10,1586,2.7684166323654513,1358
ENST00000317147.10,1852,3.609901977072604,1140
ENST00000317147.10,3838,2.092278291926972,1306
ENST00000317147.10,4265,2.3755215218653865,2952
ENST00000317147.10,4275,1.4392944386282165,1407
ENST00000317147.10,4851,1.526315789473684,1455
ENST00000317147.10,4859,0.7619480710260891,3913
ENST00000317147.10,4861,0.4508348315283309,2896
ENST00000245206.10,78,1.4482179951373406,2434
ENST00000245206.10,458,1.558591920997744,1367
ENST00000245206.10,494,2.56058527663466,1184
ENST00000245206.10,565,1.958628198149156,1270
ENST00000245206.10,608,3.765355602078152,1874
ENST00000245206.10,773,1.5903169899927319,1437
ENST00000245206.10,835,2.243478260869565,1060
ENST00000245206.10,1015,0.9161873068695032,1402
ENST00000245206.10,1017,0.9161873068695032,1402
ENST00000245206.10,1122,0.6181318681318682,1007
ENST00000245206.10,1152,1.1338379834235688,1172
ENST00000245206.10,1225,1.3807706270298938,2556
ENST00000245206.10,1407,0.5403720751822018,1277
ENST00000245206.10,1733,1.2063825704241928,3687
ENST00000245206.10,1734,1.2063825704241928,3687
ENST00000245206.10,1735,1.0403878088927236,3268
ENST00000245206.10,1788,2.031234807972776,1101
ENST00000245206.10,2052,1.365537901169996,1199
ENST00000591758.1,54,2.4686868686868686,1156
